"4994441000";"664300";"3581";"11814.1"
"9987165000";"740300";"3581";"24216.6"
"14979199000";"741600";"3580";"37305.0"
"19972105000";"700700";"3579";"50256.2"
"24962108000";"657400";"3582";"62350.4"
"29952724000";"683800";"3580";"74424.9"
"34942452000";"674800";"3581";"86532.8"
"39932933000";"671200";"3581";"98498.2"
"44923054000";"678800";"3582";"110706.0"
"49914370000";"652700";"3583";"122469.8"
"54903946000";"651800";"3581";"134205.1"
"59893588000";"663500";"3583";"145795.7"
"64883789000";"660800";"3581";"157921.7"
"69874348000";"646300";"3581";"169631.4"
"74864516000";"633600";"3583";"181095.3"
"79855135000";"649800";"3581";"192669.5"
"84844120000";"646200";"3583";"204371.9"
"89833297000";"625100";"3583";"215827.4"
"94821971000";"624600";"3581";"227501.2"
"99811885000";"652100";"3583";"238799.2"
"104801460000";"619700";"3582";"250385.0"
"109790909000";"659200";"3583";"261914.8"
"114778425000";"649700";"3582";"273543.8"
"119767353000";"635500";"3584";"284974.3"
"124756472000";"655300";"3581";"296604.5"
"129744951000";"634200";"3579";"308248.8"
"134731926000";"621400";"3583";"319681.2"
"139720504000";"632100";"3583";"331017.1"
"144708807000";"631100";"3581";"342476.3"
"149695271000";"626600";"3582";"353719.5"
"154682228000";"629900";"3585";"364961.8"
"159670230000";"629300";"3581";"376226.9"
"164656467000";"621000";"3581";"387502.3"
"169642102000";"619800";"3581";"398726.2"
"174627768000";"644200";"3581";"409885.9"
"179609952000";"649700";"3583";"421460.2"
"184594175000";"638700";"3582";"433179.1"
"189578080000";"620600";"3583";"444354.7"
"194562998000";"619400";"3582";"455548.8"
"199547549000";"626100";"3581";"466701.5"
"204531985000";"620700";"3581";"477852.9"
"209515303000";"641000";"3582";"489163.6"
"214497654000";"624400";"3585";"500624.8"
"219479584000";"629900";"3582";"511994.6"
"224462799000";"627000";"3584";"523377.0"
"229444667000";"635900";"3581";"534631.5"
"234427081000";"642400";"3582";"546082.2"
"239409142000";"651700";"3582";"557684.6"
"244390795000";"684300";"3583";"569501.8"
"249373007000";"641100";"3581";"581523.5"
"254353545000";"619600";"3580";"592881.9"
"259334924000";"625800";"3581";"604091.6"
"264315387000";"663800";"3582";"615388.0"
"269295983000";"640900";"3584";"627324.0"
"274276678000";"636800";"3582";"638745.3"
"279256742000";"618100";"3584";"649978.8"
"284236690000";"637100";"3582";"661326.2"
"289214763000";"647800";"3581";"672894.2"
"294193595000";"672500";"3581";"684844.0"
"299172936000";"671300";"3583";"697168.5"
"304151231000";"635000";"3582";"708925.6"
"309130552000";"641000";"3583";"720366.8"
"314109039000";"630900";"3582";"731645.7"
"319087591000";"655700";"3580";"743132.3"
"324064736000";"648500";"3583";"754819.5"
"329042818000";"630600";"3582";"766188.2"
"334021003000";"647200";"3579";"777533.9"
"338997560000";"630500";"3584";"788871.9"
"343972946000";"638000";"3581";"800479.6"
"348949551000";"646600";"3581";"811813.6"
"353925285000";"651700";"3583";"823239.2"
"358901600000";"641100";"3581";"834999.5"
"363874879000";"612700";"3583";"846193.8"
"368850891000";"665800";"3584";"857698.1"
"373825936000";"623600";"3580";"869326.5"
"378800461000";"616500";"3580";"880477.6"
"383775430000";"627000";"3582";"891621.6"
"388750370000";"619600";"3580";"902736.6"
"393724679000";"625200";"3584";"913926.9"
"398697707000";"636700";"3582";"925252.8"
"403671440000";"622900";"3583";"936634.4"
"408644607000";"621500";"3581";"947888.1"
"413617201000";"640500";"3585";"959188.5"
"418590281000";"620900";"3583";"970565.4"
"423562927000";"631000";"3582";"981794.9"
"428534703000";"619500";"3582";"993042.5"
"433507866000";"652600";"3583";"1004334.0"
"438478203000";"620400";"3582";"1015773.6"
"443451073000";"621200";"3583";"1026944.6"
"448421907000";"636400";"3583";"1038163.2"
"453393861000";"640100";"3582";"1049616.3"
"458365884000";"629600";"3580";"1060929.9"
"463336855000";"634600";"3584";"1072157.7"
"468308250000";"660600";"3581";"1083839.1"
"473277056000";"684900";"3580";"1095615.3"
"478246770000";"644300";"3584";"1107621.9"
"483216326000";"624000";"3581";"1118897.0"
"488184673000";"642500";"3581";"1130077.5"
"493153314000";"639400";"3582";"1141613.4"
"498123101000";"635200";"3583";"1152871.7"
"503092681000";"632800";"3585";"1164229.0"
"508061876000";"636000";"3582";"1175501.0"
"513029725000";"624600";"3582";"1186863.2"
"517997997000";"624700";"3581";"1198071.5"
"522965988000";"636900";"3581";"1209458.3"
"527933878000";"619600";"3580";"1220719.8"
"532901638000";"631300";"3581";"1231994.5"
"537867883000";"616000";"3585";"1243180.0"
"542834946000";"619400";"3580";"1254289.8"
"547799715000";"614500";"3582";"1265367.5"
"552766205000";"620200";"3583";"1276463.3"
"557733669000";"618800";"3581";"1287536.5"
"562699335000";"625100";"3582";"1298612.9"
"567664656000";"630600";"3583";"1309746.9"
"572629803000";"624400";"3581";"1321082.5"
"577594150000";"632600";"3584";"1332342.9"
"582556082000";"630700";"3583";"1343583.2"
"587519722000";"662300";"3582";"1355188.5"
"592482015000";"655600";"3584";"1366930.7"
"597444508000";"676400";"3581";"1378707.3"
